collect_day,good_id,pum_id,pum_name,good_name,sales_price,discount_price,benifit
2018-06-01,818685759,I011020,영상음향기기,가즈아특가 삼성 빔프로젝터 SSB-10DLFN08 스마트빔,249000,249000,0
2018-06-01,1346140250,A014010,우유,엿기름(신화 15K )/대용량 엿기름가루 식혜재료,55100,52350,-2750
2018-06-01,562978158,E021020,커튼,로만블라인드 화이트 링블롬마 120x160 cm/ 로만쉐이,55950,49800,-6150
2018-06-01,173374013,C012060,여자내의,[디어제인][디어제인]9부카브라팬츠M4282,6700,6370,-330
2018-06-01,895685160,A011110,당면,풀무원 SOGA 찌개용두부 300G,1590,1590,0
2018-06-01,1013469420,C012040,여자학생복,깔끔화이트셔츠 롱블라우스 고급셔츠 플러스사이즈,56800,56800,0
2018-06-01,1121540576,F012020,생리대,엘리스 생리대 메가미 날개 대형 18P x 2팩/ 엘리스,10500,9980,-520
2018-06-01,1184702203,A011050,콩,팜앤팜 국내산 땅콩 수입 땅콩 모음,3900,3900,0
2018-06-01,448320348,A013150,어묵,(냉장)부산 등대어묵(범벅)800gx20개,81570,81570,0
2018-06-01,1209435469,C013040,청바지,[Blouson]쿨 나뭇잎나염 와이드 밴딩팬츠_[B1806PT063B],29000,25780,-3220
2018-06-01,1226144963,I053040,기타문구,핑크풋 귀여운 캐릭터 떡메 브라더 메모지,1500,1200,-300
2018-06-01,1555885492,A014020,분유,베비언스 산양 액상분유 3단계 20개입(니플 미포함),45400,43120,-2280
2018-06-01,1240432490,C021040,실내화,더구두 꾸민듯 안꾸민듯 운동화/패션/슬립온/스니커즈,9900,9900,0
2018-06-01,1493084668,C012060,여자내의,스판여자슬랙스/여성정장바지/예프클럽,19800,19800,0
2018-06-01,194769331,A013070,굴,당일조업 싱싱홍게 3kg 홍게 박달급 산지직송,34000,21800,-12200
2018-06-01,146629455,E031040,전기레인지,휴대용냉장고 작은냉장고 차량냉온장고 차량용냉온장,75360,75360,0
2018-06-01,1072638190,C014010,아동복,[아동조끼정장]남아정장 여아정장 아동복 합창단복,49900,49900,0
2018-06-01,960447725,E061050,청소용세제,한입 베이킹소다 리필 2KG,5990,4990,-1000
2018-06-01,2012276563,I031010,장난감,랜드로버 레인지로버 붕붕카 이보크붕붕카 벤츠붕붕카,34000,34000,0
2018-06-01,1996154999,A019010,고춧가루,김치용 고춧가루 (진성 1k),41150,36630,-4520
2018-06-01,988091828,A013170,생선통조림,[동원]고소한 꽁치 300G,3690,3690,0
2018-06-01,1153997621,A022010,주스,코코씸 코코넛 워터 퓨어 100% 330ml 1박스(12개입),11200,10820,-380
2018-06-01,1065475081,A013080,조개,[굴철철]냉동굴10kg~20kg/건조굴/굴수출기업,77800,77800,0
2018-06-01,400125739,A017050,미나리,국내산 양배추2통(3kg내외)/4통(6kg내외),9800,9800,0
2018-06-01,1940084584,I031010,장난감,벤츠 벤틀리 레인지로버 이보크 붕붕카 / 아기붕붕카,25440,22900,-2540
2018-06-01,538577143,D031010,주택수선재료,아이생각 가구 방문용페인트 광택 1리터,8900,8900,0
2018-06-01,502948239,L021010,손목시계,유로스타일 남성 시계 MV2097025BK 손목시계 패션시계,68500,68500,0
2018-06-01,2113454530,A015020,식용유,해표 식용유 1.8L x 2개 / 백설콩기름1.8L x 3개,10600,10600,0
2018-06-01,1945383154,E061040,부엌용세제,커피머신세정제 어넥스카피자 - 커피머신세정제 커피,41790,37200,-4590
2018-06-01,1845568031,E021010,침구,봄신상품/이불+패드+베개커버/이불3종세트,47900,39900,-8000
2018-06-01,392414119,C011030,남자학생복,폴로 빈폴 남방 버버리 체크 구제 남방 카라 티 셔츠,9900,9900,0
2018-06-01,1385852005,A011160,빵,안흥찐빵마을 수제 슈크림찐빵 500g(10입) 수제 찐빵,26120,26120,0
2018-06-01,1505107137,C012040,여자학생복,[쉬즈미스]쉿!시크릿가 썸머 원피스/블라우스/팬츠 18종,30000,24000,-6000
2018-06-01,1991678487,C013020,티셔츠,엘룬/M~4XL/반팔티/티셔츠/쿨론티/빅사이즈,11800,11800,0
2018-06-01,1468502642,A012010,국산쇠고기,[무항생제] 불고기샤브샤브300g 1+등급,18700,18700,0
2018-06-01,385882867,E011050,책상,[이스마트] 엘리트 독서실책상 3종/혼공책상,54000,48600,-5400
2018-06-01,1751280935,E041010,식기,세세라 혼밥세트/접시/공기/대접/식기세트/1인세트,14800,13490,-1310
2018-06-01,1497914522,D031010,주택수선재료,옥상방수 우레탄방수재 중도 1액형(4KG) 모노탄/원샷,24900,24900,0
2018-06-01,184551538,L012060,샴푸,[댕기머리]가장싼곳!(1+1+1)3개특가/허벌 명품 뉴골드,19800,19800,0
2018-06-01,468419100,C021040,실내화,[국내당일배송]나이키 베이퍼맥스 트리플블랙,105000,105000,0
2018-06-01,1840676592,C014010,아동복,[에꼴리에]소이 PNC02 슬림공용원워싱데님바지 18S0208,29800,29210,-590
2018-06-01,447864289,A013160,맛살,(냉장)한성통통맛살H(1kg)x5개,37580,37580,0
2018-06-01,41211033,L012060,샴푸,[본사직영]미쟝센 퍼펙트 세럼 샴푸 680mlx3개,12900,12900,0
2018-06-01,500326833,A019140,이유식,[아이배냇] 홈메이드 죽 만들기/햅쌀 아기 이유식,5530,5530,0
2018-06-01,1896009196,A019110,드레싱,폰타나 파인드레싱(무지방)(230G),2580,2580,0
2018-06-01,982579656,E031070,에어컨,SUPERCOOL 스텐드선풍기 40CM,29900,29900,0
2018-06-01,597240221,E041070,밀폐용기,대용량 매실병 효소병 3L~25L 과실주병 담금주병,10900,10030,-870
2018-06-01,982579657,E061090,방향제,불스원 폴라패밀리 북극곰 클립(4.3ML),6500,6500,0
2018-06-01,1297202928,A011140,부침가루,두레생협 감귤컵푸딩(78g)5개,17000,16490,-510
2018-06-01,451146549,A019010,고춧가루,가을 다데기 상 고추가루 2.5kg2개 가루 고추가루 다,107410,96670,-10740
2018-06-01,116178459,A021010,커피,2만원 무배/돌체구스토 캡슐/싱글오리진 단독판매,9880,9880,0
2018-06-01,1302860120,C013050,운동복,7부팬츠트레이닝세트/운동복세트/밴딩팬츠/츄리닝세트,9900,9900,0
2018-06-01,1743916190,I031010,장난감,[파파야나인] 포르쉐 박스터 유아용 아기 어린이 푸시카,229000,229000,0
2018-06-01,1356302215,C013010,점퍼,(티티뱅크) 웰론 하이넥 롱패딩 블랙 / 참고 롱패딩,139800,123030,-16770
2018-06-01,1829677675,L012110,색조화장품,AHC 내추럴 플러스 선스틱 20g+20g/썬스틱/선크림,19800,18900,-900
2018-06-01,578350551,C011030,남자학생복,FS-929 땡땡이포인트 청남방 청남방 남성남방 남성청,18670,18670,0
2018-06-01,127093244,L021060,유모차,아발론&오샤인 초경량 쌍둥이 휴대용 유모차,159000,159000,0
2018-06-01,23368730,L021020,장신구,원석sale/천연투어멀린/3.7ct/tourmaline,75000,75000,0
2018-06-01,550417552,I031040,생화,자충식 에어베게 공기베게 캠핑배게 쿠션베개 W086517,6440,6440,0
2018-06-01,2147409164,A016160,과일가공품,블루베리(건조 한끼 350g)X6,110760,110760,0
2018-06-01,1667542936,A013080,조개,왕중왕 해물나라 900g2개 해물나라 해물모듬 냉동식품,35910,35910,0
2018-06-01,1620621430,L012090,기초화장품,대용량 페디슨 아로마틱 카밍토너 500ml 무자극 스킨,12900,12900,0
2018-06-01,994361477,E061060,살충제,[방역전문용]바퀴벌레약 피프로겔 250g/맥스포스 셀렉,22700,14990,-7710
2018-06-01,1010289928,F011120,인삼,[동횡성농협] 강원도 더덕 800g (생더덕),19900,16000,-3900
2018-06-01,2058365478,C012040,여자학생복,[에이인][에이인]kiko check cardigan,35650,32090,-3560
2018-06-01,1407944624,C013050,운동복,콜라보배색집업 MS1710 운동복상의 운동 상의 여자이,53210,53210,0
2018-06-01,895830275,A019060,된장,[해찬들]해찬들 재래식된장 1KG,6540,5690,-850
2018-06-01,1329058130,C013040,청바지,[버커루진]남성용 저온스 데님 팬츠 청바지(B162DP140M)(강남점),30000,26190,-3810
2018-06-01,1264745884,C013020,티셔츠,크리비아 랩스타일 수유가능한 면스판 임산부 8부상의,13000,13000,0
2018-06-01,502890484,C013020,티셔츠,T1432-베이직 슬라브 티셔츠 캐주얼티셔츠 데일리티셔,12080,12080,0
2018-06-01,344827703,C012040,여자학생복,수지네 구제 sgf 오렌지 구스다운 경량베스트 여성 S,13370,13370,0
2018-06-01,1615593102,A019180,즉석식품,손맛진한 정성온 즉석국 11종 600g x 6팩 6봉묶음특가,15900,15900,0
2018-06-01,817679,E011040,소파,버즈가구 BEST 니올 4인용 전체풀커버 패브릭소파,704000,633600,-70400
2018-06-01,1096025011,E031080,선풍기,홍진_ 사파이어 전기라디에이터 SF-007T (타이머 7핀),48200,48200,0
2018-06-01,1096025012,E031080,선풍기,홍진_ 사파이어 전기라디에이터 SF-009T (타이머 9핀),55800,55800,0
2018-06-01,940012242,E061080,키친타월,[코디] 뽑아쓰는/기름먹는 키친타올 150매x12개,17200,17200,0
2018-06-01,1096025013,E031080,선풍기,홍진_ 사파이어 전기라디에이터 SF-15T (타이머 15핀),80300,80300,0
2018-06-01,563400933,A021020,차,쥬피터 카라멜 바닐라 헤이즐넛 커피시럽 740ml,8500,8500,0
2018-06-01,2058595592,A011170,떡,명미당 45년전통 평택 인절미 세트(쑥밥 흑임자) 각55,61820,61820,0
2018-06-01,874363587,A017020,상추,적상추 4kg내외 최상품 한박스,33900,33900,0
2018-06-01,577461762,C012040,여자학생복,빅사이즈/캐주얼/후드/조끼,33610,33610,0
2018-06-01,1407488703,C013060,등산복,[펜필드]역시즌 남성 롱다운/숏다운 129000원 균일가(FH4WD11M/FH4WD14M/FH4WD19M) MS,129000,116100,-12900
2018-06-01,586695703,E041010,식기,토프 다이어트 식기 모음전,2900,2670,-230
2018-06-01,1011152106,L012110,색조화장품,참존화장품 알바트로스 레포츠 선크림 60ml,30000,12000,-18000
2018-06-01,537192052,C011030,남자학생복,오투웜발열조끼(조끼+발열체+베터리+충전기)],134900,134900,0
2018-06-01,992249220,G011070,자전거,무료조립 알루미늄 하이브리드 자전거 리버스 어반H,290000,265880,-24120
2018-06-01,605286294,C013020,티셔츠,시크폭스 매듀이 티셔츠/ 시크폭스,13800,10770,-3030
2018-06-01,599062217,C013040,청바지,여름신상 예쁜 반바지 모음전 청바지/스커트/레깅스,18900,18900,0
2018-06-01,1287133104,C013020,티셔츠,[필잇]S~5XL/빅사이즈/예쁜반팔티/남여공용/무지티,10630,8510,-2120
2018-06-01,89654762,C012040,여자학생복,[MLB]엠엘비 2종택1 여성 등판엠보로고 MLB 후드집업(31TRC5811),104300,88660,-15640
2018-06-01,648098341,A013040,고등어,숨비소리 전자렌지OK/맛있게 구운 제주고등어구이12팩,25800,25800,0
2018-06-01,450309394,A017040,양배추,수입산 사상자70g 뱀도랏 사상자 뱀도랏 토사자 미나,3310,2980,-330
2018-06-01,1443593789,A016020,배,찬바람N(앤) 도라지배즙 (100mg25포)-도라지 배즙 겨,60150,53540,-6610
2018-06-01,1150426578,C013020,티셔츠,타미힐피거 타미 카라티 반팔티 라운드 맨투맨 단체티,23000,23000,0
2018-06-01,1238104460,C012040,여자학생복,[제쉬나인][제쉬나인]컬러플라워 로브 가디건,27600,24840,-2760
2018-06-01,94475238,A022050,탄산음료,탄산음료 캔커피 음료 캔음료 웰치스 포카리 음료수,9900,7900,-2000
2018-06-01,471746259,C013020,티셔츠,77 88빅사이즈 면혼방 후드 단가라 스트라이프 박스티,23900,23900,0
2018-06-01,2124065715,A013030,조기,인천수협수매 서해안 반건조 두절 참조기400gx3팩/팩10~12미,18900,18900,0
2018-06-01,1706536527,E051030,디지털도어록,무료설치 WF-20 지문키 도어락 디지털도어록 번호키,125000,112500,-12500
2018-06-01,1363193899,F012020,생리대,좋은느낌 생리대 순수 순면 유기농 화이트 중형/대형,10000,10000,0
2018-06-01,2072782758,A021010,커피,무료택배 치보5종세트 카피시모 캡슐커피/에카페 cbtl,35000,33500,-1500
2018-06-01,1337003774,I011010,TV,NEX 32인치 TV/ 100% 무결점/ LG패널 아닐시 1억 배상,155300,149000,-6300
2018-06-01,453215520,E061040,부엌용세제,퍼실 프릴 베이킹소다 1000mlx2 레몬 허브 주방세제,11200,11200,0
2018-06-01,989018258,C015040,장갑,초L)예식장갑3P,3990,3990,0
2018-06-01,1117290855,E011030,거실장,파란나무 드론 600 거실장 협탁,98000,98000,0
2018-06-01,1117290856,E011030,거실장,자연둥이 멀바우 철다리 1800 TV거실장 거실장세트,224000,224000,0
2018-06-01,815682177,E011050,책상,코너책상/책장세트/L형책상/컴퓨터책상/책상/학생책상,146000,139900,-6100
2018-06-01,1117290857,E011030,거실장,자연둥이 멀바우 철다리 2400 TV거실장 거실장세트,282000,282000,0
2018-06-01,895830280,A019060,된장,[해찬들]해찬들 재래식 된장(봉/500g),3300,3300,0
2018-06-01,530425326,L021030,가방,타거스 16인치 TSB705AP 노트북가방 노트북백팩/ WR,52000,51000,-1000
2018-06-01,494367645,C013050,운동복,[리베리베]여자요가/요가복세트/트레이닝복/세트,15800,15800,0
2018-06-01,988066810,F011150,건강기능식품,정관장 홍삼원골드 50ml*60포,70000,52900,-17100
2018-06-01,988066811,F011150,건강기능식품,정관장 아이키커 사과맛 10팩,15900,9900,-6000
2018-06-01,334391276,C013030,스웨터,라인 니트 집업 니트집업자켓 긴팔아우터 니트자켓 아,70870,70870,0
2018-06-01,916654095,C012020,원피스,[로엠][로엠] 클래식 베이직 코트 RMJH5221R2,15500,14730,-770
2018-06-01,1545078986,C011050,남자내의,여름신상 남자 면반바지/청/5부/7부/린넨/카고/스판옷,15700,15700,0
2018-06-01,986272585,E041040,프라이팬,초L) 셰프 양면팬,29900,29900,0
2018-06-01,618791496,L021020,장신구,스와로브스키 은침귀걸이 이어링 귀고리 유색 크리스탈 여성악세사리선물 패션쥬얼리,21300,20670,-630
2018-06-01,1563840043,C012020,원피스,[나이스클랍]넝클 자켓 (N172MSF106)(의정부점),89000,72150,-16850
2018-06-01,1755350717,C012060,여자내의,[공구우먼]팬츠 모음 바지 청바지 레깅스 숏 빅사이즈,19800,19800,0
2018-06-01,602552566,C013060,등산복,[밀레(MILLET)][2018 여름 신상품][남성용] 피곳 팬츠 ( MUNUP476 )(김해점),59000,47650,-11350
2018-06-01,572287231,C015030,넥타이,명품 고급 실크넥타이/백화점납품/수동/패션캐릭터/,34900,34900,0
2018-06-01,1028370972,E011040,소파,[에보니아] 라떼 2인소파/방수패브릭/패브릭/2인쇼파,77000,69300,-7700
2018-06-01,2058860978,C013040,청바지,[에이인]slim leg line denim pants (s  m  l),31000,29450,-1550
2018-06-01,896931706,C021040,실내화,[리복(Reebok)]REEBOK CLASSIC/UNISEX 리복 로얄 컴플리스 2 LT(CM9636 CM9635 CM963,52000,43890,-8110
2018-06-01,461008758,C011020,남자상의,레드 체크 밍크털 코트 코트 남성털코트 캐쥬얼코트,107510,104290,-3220
2018-06-01,1824616746,A013090,전복,장흥무산김 4호 선물세트일반김2봉+조미김10봉+구운김7봉김 재래김 일반김 조미김 구운,46400,46400,0
2018-06-01,1004796258,F011130,홍삼,[농협홍삼/한삼인] 홍삼활력고 250g*2,199800,199800,0
2018-06-01,1435156258,C011020,남자상의,체크 밍크털 코트 남성용코트 남성털코트 남자코트 털,109100,109100,0
2018-06-01,1462354410,C013040,청바지,에이브릴진 봄신상 청바지/일자핏/부츠컷/스키니,8900,8900,0
2018-06-01,1320807387,A018090,잼,오뚜기)딸기쨈 500g x 6개 국산딸기 달콤 빵 과자,39690,39690,0
2018-06-01,875022128,E061060,살충제,바이벅스(프리미엄형) 초음파 해충퇴치기 바퀴벌레,39800,39800,0
2018-06-01,1899700487,C013020,티셔츠,[필골드] SLKN503505 오버핏라운드니트 폴라니트 1,39800,39800,0
2018-06-01,107982545,A016110,딸기,23311307/ 냉동가당딸기(1kgX15개)-청솔,85580,85580,0
2018-06-01,384817830,C011030,남자학생복,오투_쿨링타올(프리미엄),25720,24180,-1540
2018-06-01,440822899,A017300,미역,대천 갓바위 김선물세트/재래김/파래김/돌김/김자반,10900,10900,0
2018-06-01,895685101,A017180,호박,취청오이 (2입/봉),1990,1990,0
2018-06-01,689883964,L021050,우산,우비 여성우비 비옷 레인코트 우의 여성레인코트 여자,16200,16200,0
2018-06-01,895685100,A017180,호박,파프리카 (3입/봉),3990,3990,0
2018-06-01,895685103,A017180,호박,다다기오이(2입/봉),2490,1790,-700
2018-06-01,1420915467,E011040,소파,루카스/로젠/뉴비비/TS철재/카페암소파-1인용/2인용,93000,93000,0
2018-06-01,1011093298,A021020,차,수입커피모음패키지 커피모아 ALL(블랙+믹스)_38종 38개입,16500,16500,0
2018-06-01,628647089,L021020,장신구,14K피어싱 바두께1.2mm /귀걸이 쥬골드 진주 골드볼,27700,27700,0
2018-06-01,386460983,C011030,남자학생복,오투아이스_쿨링프리미엄얼음조끼,65480,61560,-3920
2018-06-01,555182428,A017280,김,[일가집] 일가집 쫄깃치자단무지1kg,5300,5300,0
2018-06-01,227487936,C012040,여자학생복,[SOUP]오간자 자수 카라 블라우스_SUDBL15,29000,24650,-4350
2018-06-01,1517874001,A014020,분유,아이배냇 순 산양분유 3단계 800g 3캔,88500,88500,0
2018-06-01,1650120353,E031070,에어컨,동일 업소용바닥팬 선풍기 FGD-18 스텐 3엽날개 43cm,56200,56200,0
2018-06-01,976050944,C013050,운동복,뉴스포티지-미르웨이 후사경/4WD/RV용품/사각지대/후진주차/현대/기아/대우/쌍용,27000,24600,-2400
2018-06-01,36112319,C014010,아동복,[노스페이스] 키즈 슈퍼 하이크 자켓 NJ3LJ02TBLK,96600,92740,-3860
